"No.","Time","Source","Destination","Protocol","Length","Info"
"1059","1.100559","52.112.167.170","194.210.223.226","UDP","635","3478  >  50029 Len=593"
"1060","1.100559","52.112.167.170","194.210.223.226","UDP","635","3478  >  50029 Len=593"
"1061","1.100559","52.112.167.170","194.210.223.226","UDP","635","3478  >  50029 Len=593"
"1062","1.100559","52.112.167.170","194.210.223.226","UDP","635","3478  >  50029 Len=593"
"1063","1.100559","52.112.167.170","194.210.223.226","UDP","635","3478  >  50029 Len=593"
"1064","1.100559","52.112.167.170","194.210.223.226","UDP","635","3478  >  50029 Len=593"
"1065","1.100559","52.112.167.170","194.210.223.226","UDP","634","3478  >  50029 Len=592"
"1066","1.100559","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1067","1.100559","52.112.167.170","194.210.223.226","UDP","678","3478  >  50029 Len=636"
"1068","1.100559","52.112.167.170","194.210.223.226","UDP","678","3478  >  50029 Len=636"
"1069","1.100559","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1070","1.100559","52.112.167.170","194.210.223.226","UDP","641","3478  >  50029 Len=599"
"1071","1.100559","52.112.167.170","194.210.223.226","UDP","641","3478  >  50029 Len=599"
"1072","1.100559","52.112.167.170","194.210.223.226","UDP","641","3478  >  50029 Len=599"
"1073","1.100559","52.112.167.170","194.210.223.226","UDP","641","3478  >  50029 Len=599"
"1074","1.100559","52.112.167.170","194.210.223.226","UDP","641","3478  >  50029 Len=599"
"1075","1.100559","52.112.167.170","194.210.223.226","UDP","641","3478  >  50029 Len=599"
"1076","1.100559","52.112.167.170","194.210.223.226","UDP","641","3478  >  50029 Len=599"
"1077","1.100559","52.112.167.170","194.210.223.226","UDP","641","3478  >  50029 Len=599"
"1078","1.100559","52.112.167.170","194.210.223.226","UDP","637","3478  >  50029 Len=595"
"1079","1.100559","52.112.167.170","194.210.223.226","UDP","1223","3478  >  50029 Len=1181"
"1080","1.101847","194.210.223.226","52.112.167.170","RTCP","242","Receiver Report   (PSE:Unknown ) "
"1081","1.117843","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1082","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1083","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1084","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1085","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1086","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1087","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1088","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1089","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1090","1.117843","52.112.167.170","194.210.223.226","UDP","647","3478  >  50029 Len=605"
"1091","1.119342","194.210.223.226","52.112.167.170","STUN","131","ChannelData TURN Message"
"1092","1.119423","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1093","1.119447","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1094","1.119469","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1095","1.119508","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1096","1.119529","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1097","1.119551","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1098","1.119572","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1099","1.119593","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1100","1.119620","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1101","1.119642","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1102","1.119664","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1103","1.119686","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1104","1.119706","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1105","1.127423","194.210.223.226","52.112.167.170","RTCP","98","Receiver Report   (PSE:Unknown ) "
"1106","1.127484","194.210.223.226","52.112.167.170","RTCP","1274","Receiver Report   (PSE:Unknown ) "
"1107","1.127506","194.210.223.226","52.112.167.170","RTCP","1274","Receiver Report   (PSE:Unknown ) "
"1108","1.127531","194.210.223.226","52.112.167.170","RTCP","1274","Receiver Report   (PSE:Unknown ) "
"1109","1.132981","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1110","1.133045","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1111","1.139547","52.112.167.170","194.210.223.226","RTCP","162","Payload-specific Feedback   ALFB  "
"1112","1.144101","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1113","1.144169","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1114","1.144193","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1115","1.154617","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1116","1.154700","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1117","1.154732","194.210.223.226","52.112.167.170","STUN","1201","ChannelData TURN Message"
"1118","1.154761","194.210.223.226","52.112.167.170","STUN","1198","ChannelData TURN Message"
"1119","1.169449","194.210.223.226","52.112.167.170","STUN","158","ChannelData TURN Message"
"1120","1.171458","194.210.223.226","52.112.167.170","RTCP","242","Receiver Report   (PSE:Unknown ) "
"1121","1.180278","194.210.223.183","239.255.255.250","SSDP","212","M-SEARCH * HTTP/1.1 "
"1122","1.180594","194.210.222.87","224.0.0.251","MDNS","1233","Standard query response 0x0000 TXT PTR 7EC7C7E9827A@Fridas macbook Pro (3)._raop._tcp.local PTR Fridas macbook Pro (3)._companion-link._tcp.local TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Fridas-macbook-Pro.local SRV, cache flush 0 0 7000 Fridas-macbook-Pro.local TXT, cache flush SRV, cache flush 0 0 60410 Fridas-macbook-Pro.local AAAA, cache flush fe80::18be:88d8:8963:8463 AAAA, cache flush 2001:690:2100:1016:1009:fcbe:48af:9ed3 A, cache flush 194.210.222.87 NSEC, cache flush Fridas macbook Pro (3)._airplay._tcp.local NSEC, cache flush 7EC7C7E9827A@Fridas macbook Pro (3)._raop._tcp.local NSEC, cache flush Fridas macbook Pro (3)._companion-link._tcp.local NSEC, cache flush Fridas-macbook-Pro.local"
"1123","1.180853","fe80::18be:88d8:8963:8463","ff02::fb","MDNS","1253","Standard query response 0x0000 TXT PTR 7EC7C7E9827A@Fridas macbook Pro (3)._raop._tcp.local PTR Fridas macbook Pro (3)._companion-link._tcp.local TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Fridas-macbook-Pro.local SRV, cache flush 0 0 7000 Fridas-macbook-Pro.local TXT, cache flush SRV, cache flush 0 0 60410 Fridas-macbook-Pro.local AAAA, cache flush fe80::18be:88d8:8963:8463 AAAA, cache flush 2001:690:2100:1016:1009:fcbe:48af:9ed3 A, cache flush 194.210.222.87 NSEC, cache flush Fridas macbook Pro (3)._airplay._tcp.local NSEC, cache flush 7EC7C7E9827A@Fridas macbook Pro (3)._raop._tcp.local NSEC, cache flush Fridas macbook Pro (3)._companion-link._tcp.local NSEC, cache flush Fridas-macbook-Pro.local"
"1124","1.181161","194.210.234.18","194.210.234.255","UDP","86","57621  >  57621 Len=44"
"1125","1.181205","194.210.220.196","224.0.0.251","MDNS","324","Standard query response 0x0000 PTR, cache flush iPhone-5.local PTR, cache flush iPhone-5.local PTR, cache flush iPhone-5.local NSEC, cache flush A.4.5.A.F.3.E.F.8.A.1.1.E.D.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 3.4.8.1.7.7.D.6.4.5.3.B.3.4.4.1.6.1.0.1.0.0.1.2.0.9.6.0.1.0.0.2.ip6.arpa NSEC, cache flush 196.220.210.194.in-addr.arpa"
"1126","1.182278","fe80::8de:11a8:fe3f:a54a","ff02::fb","MDNS","344","Standard query response 0x0000 PTR, cache flush iPhone-5.local PTR, cache flush iPhone-5.local PTR, cache flush iPhone-5.local NSEC, cache flush A.4.5.A.F.3.E.F.8.A.1.1.E.D.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 3.4.8.1.7.7.D.6.4.5.3.B.3.4.4.1.6.1.0.1.0.0.1.2.0.9.6.0.1.0.0.2.ip6.arpa NSEC, cache flush 196.220.210.194.in-addr.arpa"
"1127","1.182579","fe80::8de:11a8:fe3f:a54a","ff02::fb","ICMPv6","86","Multicast Listener Report"
"1128","1.182770","194.210.220.196","224.0.0.251","MDNS","159","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question PTR Fridas macbook Pro (3)._companion-link._tcp.local"
"1129","1.182948","fe80::8de:11a8:fe3f:a54a","ff02::fb","MDNS","179","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question PTR Fridas macbook Pro (3)._companion-link._tcp.local"
"1130","1.183236","194.210.223.79","224.0.0.251","MDNS","93","Standard query 0x0000 ANY LAPTOP-C2KUSBSM._dosvc._tcp.local, ""QM"" question"
"1131","1.183530","fe80::3cea:af0d:67f5:a334","ff02::fb","MDNS","113","Standard query 0x0000 ANY LAPTOP-C2KUSBSM._dosvc._tcp.local, ""QM"" question"
"1132","1.183831","fe80::14c5:d2e3:e405:e4dd","ff02::fb","ICMPv6","86","Multicast Listener Report"
"1133","1.184014","194.210.223.45","239.255.255.250","UDP/XML","698","61554  >  3702 Len=656"
"1134","1.184065","194.210.221.70","224.0.0.251","MDNS","112","Standard query 0x0000 SRV MacBook Air de Jo\303\243o._airplay._tcp.local, ""QM"" question TXT MacBook Air de Jo\303\243o._airplay._tcp.local, ""QM"" question A MacBook Air de Jo\303\243o._airplay._tcp.local, ""QM"" question"
"1135","1.184300","194.210.180.57","224.0.0.251","MDNS","228","Standard query 0x0000 ANY 0ED07D79-61F1-42B6-A573-BB3F32BDFBA2._asquic._udp.local, ""QM"" question ANY sandras-iPhone.local, ""QM"" question SRV 0 0 62248 sandras-iPhone.local AAAA fe80::46d:3af6:77af:45ce A 194.210.180.57 AAAA 2001:690:2100:1016:1c71:2271:68c1:b866"
"1136","1.184517","fe80::46d:3af6:77af:45ce","ff02::fb","MDNS","248","Standard query 0x0000 ANY 0ED07D79-61F1-42B6-A573-BB3F32BDFBA2._asquic._udp.local, ""QM"" question ANY sandras-iPhone.local, ""QM"" question SRV 0 0 62248 sandras-iPhone.local AAAA fe80::46d:3af6:77af:45ce A 194.210.180.57 AAAA 2001:690:2100:1016:1c71:2271:68c1:b866"
"1137","1.184775","194.210.222.211","224.0.0.251","MDNS","319","Standard query response 0x0000 TXT, cache flush PTR _asquic._udp.local PTR 72520FE3-4EDF-4721-8D68-82918F3CC2C0._asquic._udp.local SRV, cache flush 0 0 58020 iPhone-de-Tiago-2.local AAAA, cache flush fe80::104d:7480:647d:4700 A, cache flush 194.210.222.211 AAAA, cache flush 2001:690:2100:1016:14b7:66f0:dcce:898d NSEC, cache flush 72520FE3-4EDF-4721-8D68-82918F3CC2C0._asquic._udp.local NSEC, cache flush iPhone-de-Tiago-2.local"
"1138","1.184935","fe80::104d:7480:647d:4700","ff02::fb","MDNS","339","Standard query response 0x0000 TXT, cache flush PTR _asquic._udp.local PTR 72520FE3-4EDF-4721-8D68-82918F3CC2C0._asquic._udp.local SRV, cache flush 0 0 58020 iPhone-de-Tiago-2.local AAAA, cache flush fe80::104d:7480:647d:4700 A, cache flush 194.210.222.211 AAAA, cache flush 2001:690:2100:1016:14b7:66f0:dcce:898d NSEC, cache flush 72520FE3-4EDF-4721-8D68-82918F3CC2C0._asquic._udp.local NSEC, cache flush iPhone-de-Tiago-2.local"
"1139","1.185122","194.210.234.18","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"1140","1.185224","194.210.222.204","224.0.0.251","MDNS","91","Standard query response 0x0000 A, cache flush 194.210.222.204"
"1141","1.198790","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1142","1.198790","52.112.167.170","194.210.223.226","UDP","1176","3478  >  50029 Len=1134"
"1143","1.198790","52.112.167.170","194.210.223.226","UDP","1176","3478  >  50029 Len=1134"
"1144","1.198790","52.112.167.170","194.210.223.226","UDP","1174","3478  >  50029 Len=1132"
"1145","1.198790","52.112.167.170","194.210.223.226","UDP","1163","3478  >  50029 Len=1121"
"1146","1.198790","52.112.167.170","194.210.223.226","UDP","1163","3478  >  50029 Len=1121"
"1147","1.198790","52.112.167.170","194.210.223.226","UDP","1163","3478  >  50029 Len=1121"
"1148","1.198790","52.112.167.170","194.210.223.226","UDP","1160","3478  >  50029 Len=1118"
"1149","1.198790","52.112.167.170","194.210.223.226","UDP","1192","3478  >  50029 Len=1150"
"1150","1.198790","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1151","1.198790","52.112.167.170","194.210.223.226","UDP","671","3478  >  50029 Len=629"
"1152","1.198790","52.112.167.170","194.210.223.226","UDP","671","3478  >  50029 Len=629"
"1153","1.198790","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1154","1.198790","52.112.167.170","194.210.223.226","UDP","739","3478  >  50029 Len=697"
"1155","1.198790","52.112.167.170","194.210.223.226","UDP","739","3478  >  50029 Len=697"
"1156","1.198790","52.112.167.170","194.210.223.226","UDP","855","3478  >  50029 Len=813"
"1157","1.198790","52.112.167.170","194.210.223.226","UDP","854","3478  >  50029 Len=812"
"1158","1.217551","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1159","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1160","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1161","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1162","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1163","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1164","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1165","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1166","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1167","1.217551","52.112.167.170","194.210.223.226","UDP","654","3478  >  50029 Len=612"
"1168","1.231011","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1169","1.231011","52.112.167.170","194.210.223.226","UDP","867","3478  >  50029 Len=825"
"1170","1.231011","52.112.167.170","194.210.223.226","UDP","867","3478  >  50029 Len=825"
"1171","1.231011","52.112.167.170","194.210.223.226","UDP","866","3478  >  50029 Len=824"
"1172","1.231011","52.112.167.170","194.210.223.226","UDP","997","3478  >  50029 Len=955"
"1173","1.231011","52.112.167.170","194.210.223.226","UDP","997","3478  >  50029 Len=955"
"1174","1.231011","52.112.167.170","194.210.223.226","UDP","997","3478  >  50029 Len=955"
"1175","1.231011","52.112.167.170","194.210.223.226","UDP","997","3478  >  50029 Len=955"
"1176","1.231011","52.112.167.170","194.210.223.226","UDP","1013","3478  >  50029 Len=971"
"1177","1.241531","194.210.223.226","52.112.167.170","RTCP","242","Receiver Report   (PSE:Unknown ) "
"1178","1.244467","52.112.167.170","194.210.223.226","RTCP","94","Payload-specific Feedback   ALFB  "
"1179","1.249920","52.112.167.170","194.210.223.226","UDP","119","3478  >  50029 Len=77"
"1180","1.249920","52.112.167.170","194.210.223.226","UDP","712","3478  >  50029 Len=670"
"1181","1.249920","52.112.167.170","194.210.223.226","UDP","712","3478  >  50029 Len=670"
"1182","1.249920","52.112.167.170","194.210.223.226","UDP","1217","3478  >  50029 Len=1175"
"1183","1.249920","52.112.167.170","194.210.223.226","UDP","1233","3478  >  50029 Len=1191"
"1184","1.260931","52.112.167.170","194.210.223.226","STUN","114","Binding Success Response XOR-MAPPED-ADDRESS: 194.210.223.226:50052"
"1185","1.283554","194.210.223.45","239.255.255.250","UDP/XML","698","61554  >  3702 Len=656"
"1186","1.283746","194.210.234.40","224.0.0.251","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 50898 LAPTOP-BAKNCB6N.local TXT A 194.210.234.40 AAAA 2001:690:2100:1016:c385:8925:4ea0:54a5 AAAA 2001:690:2100:1016:5955:a9ed:4c9c:912e AAAA fe80::dc0b:1d48:164b:1f0d"
"1187","1.284130","fe80::dc0b:1d48:164b:1f0d","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 50898 LAPTOP-BAKNCB6N.local TXT A 194.210.234.40 AAAA 2001:690:2100:1016:c385:8925:4ea0:54a5 AAAA 2001:690:2100:1016:5955:a9ed:4c9c:912e AAAA fe80::dc0b:1d48:164b:1f0d"
"1188","1.284476","fe80::dc0b:1d48:164b:1f0d","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 50898 LAPTOP-BAKNCB6N.local TXT A 194.210.234.40 AAAA 2001:690:2100:1016:c385:8925:4ea0:54a5 AAAA 2001:690:2100:1016:5955:a9ed:4c9c:912e AAAA fe80::dc0b:1d48:164b:1f0d"
"1189","1.284677","fe80::dc0b:1d48:164b:1f0d","ff02::fb","MDNS","409","Standard query response 0x0000 PTR Spotify Desktop Launcher(3)._spotify-connect._tcp.local SRV 0 0 50898 LAPTOP-BAKNCB6N.local TXT A 194.210.234.40 AAAA 2001:690:2100:1016:c385:8925:4ea0:54a5 AAAA 2001:690:2100:1016:5955:a9ed:4c9c:912e AAAA fe80::dc0b:1d48:164b:1f0d"
"1190","1.284846","194.210.221.76","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1191","1.285002","fe80::1407:836e:94c8:1567","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1192","1.285202","fe80::1407:836e:94c8:1567","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1193","1.285468","fe80::1407:836e:94c8:1567","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1194","1.285782","194.210.234.18","194.210.234.255","UDP","86","57621  >  57621 Len=44"
"1195","1.285852","194.210.221.144","224.0.0.251","MDNS","369","Standard query response 0x0000 PTR Spotify Desktop Launcher(11)._spotify-connect._tcp.local SRV 0 0 61813 Mata.local TXT A 194.210.221.144 AAAA 2001:690:2100:1016:131b:2ddf:9dc5:e5bb AAAA 2001:690:2100:1016:254f:1dff:a1e:6ef6 AAAA fe80::7e15:b62a:1f93:27b6"
"1196","1.286109","fe80::7e15:b62a:1f93:27b6","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(11)._spotify-connect._tcp.local SRV 0 0 61813 Mata.local TXT A 194.210.221.144 AAAA 2001:690:2100:1016:131b:2ddf:9dc5:e5bb AAAA 2001:690:2100:1016:254f:1dff:a1e:6ef6 AAAA fe80::7e15:b62a:1f93:27b6"
"1197","1.286394","fe80::7e15:b62a:1f93:27b6","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(11)._spotify-connect._tcp.local SRV 0 0 61813 Mata.local TXT A 194.210.221.144 AAAA 2001:690:2100:1016:131b:2ddf:9dc5:e5bb AAAA 2001:690:2100:1016:254f:1dff:a1e:6ef6 AAAA fe80::7e15:b62a:1f93:27b6"
"1198","1.287537","fe80::7e15:b62a:1f93:27b6","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(11)._spotify-connect._tcp.local SRV 0 0 61813 Mata.local TXT A 194.210.221.144 AAAA 2001:690:2100:1016:131b:2ddf:9dc5:e5bb AAAA 2001:690:2100:1016:254f:1dff:a1e:6ef6 AAAA fe80::7e15:b62a:1f93:27b6"
"1199","1.287855","194.210.222.181","224.0.0.251","MDNS","391","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"1200","1.288145","fe80::ffef:b02f:d56c:cc18","ff02::fb","MDNS","411","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"1201","1.288378","fe80::ffef:b02f:d56c:cc18","ff02::fb","MDNS","411","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"1202","1.288632","fe80::ffef:b02f:d56c:cc18","ff02::fb","MDNS","411","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 53110 DESKTOP-QB6RNIP.local TXT A 194.210.222.181 AAAA 2001:690:2100:1016:c1ae:fef6:abfb:2b35 AAAA 2001:690:2100:1016:70bb:4baa:8205:4788 AAAA fe80::ffef:b02f:d56c:cc18"
"1203","1.288873","fe80::8c2f:cdf:9a96:a03d","ff02::fb","MDNS","401","Standard query response 0x0000 PTR Spotify Desktop Launcher(8)._spotify-connect._tcp.local SRV 0 0 54761 PC-do-Chico.local TXT A 194.210.221.192 AAAA 2001:690:2100:1016:e015:a2aa:e008:aff5 AAAA 2001:690:2100:1016:f0ff:a6e6:40b5:b7d5 AAAA fe80::8c2f:cdf:9a96:a03d"
"1204","1.289189","fe80::8c2f:cdf:9a96:a03d","ff02::fb","MDNS","401","Standard query response 0x0000 PTR Spotify Desktop Launcher(8)._spotify-connect._tcp.local SRV 0 0 54761 PC-do-Chico.local TXT A 194.210.221.192 AAAA 2001:690:2100:1016:e015:a2aa:e008:aff5 AAAA 2001:690:2100:1016:f0ff:a6e6:40b5:b7d5 AAAA fe80::8c2f:cdf:9a96:a03d"
"1205","1.290405","fe80::8c2f:cdf:9a96:a03d","ff02::fb","MDNS","401","Standard query response 0x0000 PTR Spotify Desktop Launcher(8)._spotify-connect._tcp.local SRV 0 0 54761 PC-do-Chico.local TXT A 194.210.221.192 AAAA 2001:690:2100:1016:e015:a2aa:e008:aff5 AAAA 2001:690:2100:1016:f0ff:a6e6:40b5:b7d5 AAAA fe80::8c2f:cdf:9a96:a03d"
"1206","1.290671","194.210.221.192","224.0.0.251","MDNS","381","Standard query response 0x0000 PTR Spotify Desktop Launcher(8)._spotify-connect._tcp.local SRV 0 0 54761 PC-do-Chico.local TXT A 194.210.221.192 AAAA 2001:690:2100:1016:e015:a2aa:e008:aff5 AAAA 2001:690:2100:1016:f0ff:a6e6:40b5:b7d5 AAAA fe80::8c2f:cdf:9a96:a03d"
"1207","1.290861","194.210.234.13","224.0.0.251","MDNS","90","Standard query response 0x0000 A, cache flush 194.210.234.13"
"1208","1.290998","194.210.223.165","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1209","1.291142","fe80::834:9234:4695:6722","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1210","1.291386","fe80::834:9234:4695:6722","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1211","1.291568","fe80::834:9234:4695:6722","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1212","1.291716","194.210.221.185","224.0.0.251","MDNS","91","Standard query response 0x0000 A, cache flush 194.210.221.185"
"1213","1.291852","194.210.234.71","224.0.0.251","MDNS","90","Standard query response 0x0000 A, cache flush 194.210.234.71"
"1214","1.291972","194.210.222.83","224.0.0.251","MDNS","369","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 49910 LAPTOP-OKNU26D6.local A 194.210.222.83 AAAA 2001:690:2100:1016:2890:b71c:5b5:c5c1 AAAA 2001:690:2100:1016:8c0e:9b2:3911:84c7 AAAA fe80::2890:b71c:5b5:c5c1"
"1215","1.292100","fe80::2890:b71c:5b5:c5c1","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 49910 LAPTOP-OKNU26D6.local A 194.210.222.83 AAAA 2001:690:2100:1016:2890:b71c:5b5:c5c1 AAAA 2001:690:2100:1016:8c0e:9b2:3911:84c7 AAAA fe80::2890:b71c:5b5:c5c1"
"1216","1.292264","fe80::2890:b71c:5b5:c5c1","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 49910 LAPTOP-OKNU26D6.local A 194.210.222.83 AAAA 2001:690:2100:1016:2890:b71c:5b5:c5c1 AAAA 2001:690:2100:1016:8c0e:9b2:3911:84c7 AAAA fe80::2890:b71c:5b5:c5c1"
"1217","1.292430","fe80::2890:b71c:5b5:c5c1","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 49910 LAPTOP-OKNU26D6.local A 194.210.222.83 AAAA 2001:690:2100:1016:2890:b71c:5b5:c5c1 AAAA 2001:690:2100:1016:8c0e:9b2:3911:84c7 AAAA fe80::2890:b71c:5b5:c5c1"
"1218","1.292602","fe80::2890:b71c:5b5:c5c1","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(13)._spotify-connect._tcp.local SRV 0 0 49910 LAPTOP-OKNU26D6.local A 194.210.222.83 AAAA 2001:690:2100:1016:2890:b71c:5b5:c5c1 AAAA 2001:690:2100:1016:8c0e:9b2:3911:84c7 AAAA fe80::2890:b71c:5b5:c5c1"
"1219","1.292758","fe80::8de2:7e30:a98e:d731","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(17)._spotify-connect._tcp.local SRV 0 0 51321 Mora.local TXT A 194.210.234.7 AAAA 2001:690:2100:1016:4240:3ef4:28e7:178 AAAA 2001:690:2100:1016:817b:4d05:40e9:855d AAAA fe80::8de2:7e30:a98e:d731"
"1220","1.292937","fe80::8de2:7e30:a98e:d731","ff02::fb","MDNS","389","Standard query response 0x0000 PTR Spotify Desktop Launcher(17)._spotify-connect._tcp.local SRV 0 0 51321 Mora.local TXT A 194.210.234.7 AAAA 2001:690:2100:1016:4240:3ef4:28e7:178 AAAA 2001:690:2100:1016:817b:4d05:40e9:855d AAAA fe80::8de2:7e30:a98e:d731"
